"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes"
,,,,,"https://www.amazon.in/Redmi-Storage-Segment-Largest-Charging/dp/B0DLW1L5PR/ref=sr_1_1_sspa?crid=2NPBUKADHO7T8&dib=eyJ2IjoiMSJ9.2P4_ljhvPVUJG8lLANXF6jmJkcbieveMeld1XHXo90j1mjS_9HnJV5tVNiU2cGlfZawNpPLRMazhRAm01X4ShroUeDx5IHRwXP5vYJyCI--G-Hfpld3xVftyuo5IziFyHRRLX5MdjReBkMVTCfQD9b4RFMSuU2BoPuIwWieKuMlxiQST6EDP6jBbbFEgQrFo1QQ2zXtp-WRk9CxEzxbb0WFzvKOgRL_xgRWI7QUH8sw.XcsTGMfOXwOcEwtRlsipTQfIV2TIDGeQXwJGBRKGRh0&dib_tag=se&keywords=redmi%2Bphone&qid=1743690715&sprefix=redmi%2Bpho%2Caps%2C221&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1",,"true","28",,,"B0DLW1L5PR","B0DLW1L5PR","3",,"This is a 5g budget phone. .Don't expects so much from this phone for gaming.Speaker sound could have been better.brightness is sufficient but not the best. Display is just ok .Phone is ideal if you  want to use it for calls and,social media .","R1VIY3WR5KD5U7","https://m.media-amazon.com/images/I/71+JhKtB3BL.jpg",,,,,"Budget phone","https://www.amazon.in/customer-reviews/R1VIY3WR5KD5U7",,,,"amzn1.account.AGF5H6GIK4MUL3GWR36W6R6S7G7A","https://www.amazon.in/gp/profile/amzn1.account.AGF5H6GIK4MUL3GWR36W6R6S7G7A",,"B0DLW1L5PR",
,,,,,"https://www.amazon.in/Redmi-Storage-Segment-Largest-Charging/dp/B0DLW1L5PR/ref=sr_1_1_sspa?crid=2NPBUKADHO7T8&dib=eyJ2IjoiMSJ9.2P4_ljhvPVUJG8lLANXF6jmJkcbieveMeld1XHXo90j1mjS_9HnJV5tVNiU2cGlfZawNpPLRMazhRAm01X4ShroUeDx5IHRwXP5vYJyCI--G-Hfpld3xVftyuo5IziFyHRRLX5MdjReBkMVTCfQD9b4RFMSuU2BoPuIwWieKuMlxiQST6EDP6jBbbFEgQrFo1QQ2zXtp-WRk9CxEzxbb0WFzvKOgRL_xgRWI7QUH8sw.XcsTGMfOXwOcEwtRlsipTQfIV2TIDGeQXwJGBRKGRh0&dib_tag=se&keywords=redmi%2Bphone&qid=1743690715&sprefix=redmi%2Bpho%2Caps%2C221&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1",,"true","29",,,"B0DLW1L5PR","B0DLW1L5PR","3",,"Camera quality not good display ok looks good weight heavy nice design","R3HJI5YLG14RF7","https://m.media-amazon.com/images/I/71n5CoGg9BL.jpg","https://m.media-amazon.com/images/I/71txr47yiLL.jpg","https://m.media-amazon.com/images/I/71lQiLNmMsL.jpg",,,"Camera","https://www.amazon.in/customer-reviews/R3HJI5YLG14RF7",,,,"amzn1.account.AHUEGW7D2SSSDFWNTBMTOCNPIKYA","https://www.amazon.in/gp/profile/amzn1.account.AHUEGW7D2SSSDFWNTBMTOCNPIKYA",,"B0DLW1L5PR",
,,,,,"https://www.amazon.in/Redmi-Storage-Segment-Largest-Charging/dp/B0DLW1L5PR/ref=sr_1_1_sspa?crid=2NPBUKADHO7T8&dib=eyJ2IjoiMSJ9.2P4_ljhvPVUJG8lLANXF6jmJkcbieveMeld1XHXo90j1mjS_9HnJV5tVNiU2cGlfZawNpPLRMazhRAm01X4ShroUeDx5IHRwXP5vYJyCI--G-Hfpld3xVftyuo5IziFyHRRLX5MdjReBkMVTCfQD9b4RFMSuU2BoPuIwWieKuMlxiQST6EDP6jBbbFEgQrFo1QQ2zXtp-WRk9CxEzxbb0WFzvKOgRL_xgRWI7QUH8sw.XcsTGMfOXwOcEwtRlsipTQfIV2TIDGeQXwJGBRKGRh0&dib_tag=se&keywords=redmi%2Bphone&qid=1743690715&sprefix=redmi%2Bpho%2Caps%2C221&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1",,"true","30",,,"B0DLW1L5PR","B0DLW1L5PR","5",,"I switched to this phone just for 5G, and I’m not disappointed! Speed is excellent, and scrolling is super responsive.","R1Z2KF028HPP58","https://m.media-amazon.com/images/I/81Qdo+oBixL.jpg",,,,,"Blazing Fast 5G!","https://www.amazon.in/customer-reviews/R1Z2KF028HPP58",,,,"amzn1.account.AHC7ZUEPLZKASGKLVMLFFVNLG73A","https://www.amazon.in/gp/profile/amzn1.account.AHC7ZUEPLZKASGKLVMLFFVNLG73A",,"B0DLW1L5PR",
,,,,,"https://www.amazon.in/Redmi-Storage-Segment-Largest-Charging/dp/B0DLW1L5PR/ref=sr_1_1_sspa?crid=2NPBUKADHO7T8&dib=eyJ2IjoiMSJ9.2P4_ljhvPVUJG8lLANXF6jmJkcbieveMeld1XHXo90j1mjS_9HnJV5tVNiU2cGlfZawNpPLRMazhRAm01X4ShroUeDx5IHRwXP5vYJyCI--G-Hfpld3xVftyuo5IziFyHRRLX5MdjReBkMVTCfQD9b4RFMSuU2BoPuIwWieKuMlxiQST6EDP6jBbbFEgQrFo1QQ2zXtp-WRk9CxEzxbb0WFzvKOgRL_xgRWI7QUH8sw.XcsTGMfOXwOcEwtRlsipTQfIV2TIDGeQXwJGBRKGRh0&dib_tag=se&keywords=redmi%2Bphone&qid=1743690715&sprefix=redmi%2Bpho%2Caps%2C221&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1",,"true","31",,,"B0DLW1L5PR","B0DLW1L5PR","5",,"Great design with a glass back that looks classy. 5G speeds are excellent, and scrolling is silky smooth. Loving it!","R1AHLDIVKSJP1D","https://m.media-amazon.com/images/I/81+A-lFK6GL.jpg",,,,,"Sleek & Speedy","https://www.amazon.in/customer-reviews/R1AHLDIVKSJP1D",,,,"amzn1.account.AE7HSVVUGYDNWONINUTEWNG2OZLA","https://www.amazon.in/gp/profile/amzn1.account.AE7HSVVUGYDNWONINUTEWNG2OZLA",,"B0DLW1L5PR",
,,,,,"https://www.amazon.in/Redmi-Storage-Segment-Largest-Charging/dp/B0DLW1L5PR/ref=sr_1_1_sspa?crid=2NPBUKADHO7T8&dib=eyJ2IjoiMSJ9.2P4_ljhvPVUJG8lLANXF6jmJkcbieveMeld1XHXo90j1mjS_9HnJV5tVNiU2cGlfZawNpPLRMazhRAm01X4ShroUeDx5IHRwXP5vYJyCI--G-Hfpld3xVftyuo5IziFyHRRLX5MdjReBkMVTCfQD9b4RFMSuU2BoPuIwWieKuMlxiQST6EDP6jBbbFEgQrFo1QQ2zXtp-WRk9CxEzxbb0WFzvKOgRL_xgRWI7QUH8sw.XcsTGMfOXwOcEwtRlsipTQfIV2TIDGeQXwJGBRKGRh0&dib_tag=se&keywords=redmi%2Bphone&qid=1743690715&sprefix=redmi%2Bpho%2Caps%2C221&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1",,"true","32",,,"B0DLW1L5PR","B0DLW1L5PR","5",,"The glass back feels like a high-end device. Scrolling is smooth, and the 5G connectivity is flawless. Must buy!","R2WWOXSOHTBEFR","https://m.media-amazon.com/images/I/81u+fhrnFjL.jpg",,,,,"Surprisingly Good Build","https://www.amazon.in/customer-reviews/R2WWOXSOHTBEFR",,,,"amzn1.account.AGY5IB5ZQXLS363HD5T2EQFE2YFQ","https://www.amazon.in/gp/profile/amzn1.account.AGY5IB5ZQXLS363HD5T2EQFE2YFQ",,"B0DLW1L5PR",
,,,,,"https://www.amazon.in/Redmi-Storage-Segment-Largest-Charging/dp/B0DLW1L5PR/ref=sr_1_1_sspa?crid=2NPBUKADHO7T8&dib=eyJ2IjoiMSJ9.2P4_ljhvPVUJG8lLANXF6jmJkcbieveMeld1XHXo90j1mjS_9HnJV5tVNiU2cGlfZawNpPLRMazhRAm01X4ShroUeDx5IHRwXP5vYJyCI--G-Hfpld3xVftyuo5IziFyHRRLX5MdjReBkMVTCfQD9b4RFMSuU2BoPuIwWieKuMlxiQST6EDP6jBbbFEgQrFo1QQ2zXtp-WRk9CxEzxbb0WFzvKOgRL_xgRWI7QUH8sw.XcsTGMfOXwOcEwtRlsipTQfIV2TIDGeQXwJGBRKGRh0&dib_tag=se&keywords=redmi%2Bphone&qid=1743690715&sprefix=redmi%2Bpho%2Caps%2C221&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1",,"true","33",,,"B0DLW1L5PR","B0DLW1L5PR","5",,"Holding this phone feels premium. Scrolling is fast and smooth, and 5G downloads are super quick. Best buy!","R2DY5L87KE4WPK","https://m.media-amazon.com/images/I/71iUAcom5QL.jpg",,,,,"Premium Touch at a Low Price","https://www.amazon.in/customer-reviews/R2DY5L87KE4WPK",,,,"amzn1.account.AHN4AUI3MF4T6CDBDBMPBDFJCQ6Q","https://www.amazon.in/gp/profile/amzn1.account.AHN4AUI3MF4T6CDBDBMPBDFJCQ6Q",,"B0DLW1L5PR",
,,,,,"https://www.amazon.in/Redmi-Storage-Segment-Largest-Charging/dp/B0DLW1L5PR/ref=sr_1_1_sspa?crid=2NPBUKADHO7T8&dib=eyJ2IjoiMSJ9.2P4_ljhvPVUJG8lLANXF6jmJkcbieveMeld1XHXo90j1mjS_9HnJV5tVNiU2cGlfZawNpPLRMazhRAm01X4ShroUeDx5IHRwXP5vYJyCI--G-Hfpld3xVftyuo5IziFyHRRLX5MdjReBkMVTCfQD9b4RFMSuU2BoPuIwWieKuMlxiQST6EDP6jBbbFEgQrFo1QQ2zXtp-WRk9CxEzxbb0WFzvKOgRL_xgRWI7QUH8sw.XcsTGMfOXwOcEwtRlsipTQfIV2TIDGeQXwJGBRKGRh0&dib_tag=se&keywords=redmi%2Bphone&qid=1743690715&sprefix=redmi%2Bpho%2Caps%2C221&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1",,"true","34",,,"B0DLW1L5PR","B0DLW1L5PR","5",,"Scrolling through social media is seamless. The 5G speed is excellent for gaming and streaming. Highly recommend it!","R1L4H9WQ5ZA693","https://m.media-amazon.com/images/I/819QDGJYivL.jpg",,,,,"Great for Gaming & Browsing","https://www.amazon.in/customer-reviews/R1L4H9WQ5ZA693",,,,"amzn1.account.AEZ34DOWTWZQMXNW3SYKV4B3KIJQ","https://www.amazon.in/gp/profile/amzn1.account.AEZ34DOWTWZQMXNW3SYKV4B3KIJQ",,"B0DLW1L5PR",
,,,,,"https://www.amazon.in/Redmi-Storage-Segment-Largest-Charging/dp/B0DLW1L5PR/ref=sr_1_1_sspa?crid=2NPBUKADHO7T8&dib=eyJ2IjoiMSJ9.2P4_ljhvPVUJG8lLANXF6jmJkcbieveMeld1XHXo90j1mjS_9HnJV5tVNiU2cGlfZawNpPLRMazhRAm01X4ShroUeDx5IHRwXP5vYJyCI--G-Hfpld3xVftyuo5IziFyHRRLX5MdjReBkMVTCfQD9b4RFMSuU2BoPuIwWieKuMlxiQST6EDP6jBbbFEgQrFo1QQ2zXtp-WRk9CxEzxbb0WFzvKOgRL_xgRWI7QUH8sw.XcsTGMfOXwOcEwtRlsipTQfIV2TIDGeQXwJGBRKGRh0&dib_tag=se&keywords=redmi%2Bphone&qid=1743690715&sprefix=redmi%2Bpho%2Caps%2C221&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1",,"true","35",,,"B0DLW1L5PR","B0DLW1L5PR","5",,"5G connectivity is blazing fast, and the phone looks stylish with the glass back. Can’t believe it’s this affordable!","R1ZJ0LLAFZ2F0J","https://m.media-amazon.com/images/I/81Ml-hXU5XL.jpg",,,,,"Fast Internet & Premium Feel","https://www.amazon.in/customer-reviews/R1ZJ0LLAFZ2F0J",,,,"amzn1.account.AF3LQB36PRVIWT5HG4O4HIVXBQWQ","https://www.amazon.in/gp/profile/amzn1.account.AF3LQB36PRVIWT5HG4O4HIVXBQWQ",,"B0DLW1L5PR",
,,,,,"https://www.amazon.in/Redmi-Storage-Segment-Largest-Charging/dp/B0DLW1L5PR/ref=sr_1_1_sspa?crid=2NPBUKADHO7T8&dib=eyJ2IjoiMSJ9.2P4_ljhvPVUJG8lLANXF6jmJkcbieveMeld1XHXo90j1mjS_9HnJV5tVNiU2cGlfZawNpPLRMazhRAm01X4ShroUeDx5IHRwXP5vYJyCI--G-Hfpld3xVftyuo5IziFyHRRLX5MdjReBkMVTCfQD9b4RFMSuU2BoPuIwWieKuMlxiQST6EDP6jBbbFEgQrFo1QQ2zXtp-WRk9CxEzxbb0WFzvKOgRL_xgRWI7QUH8sw.XcsTGMfOXwOcEwtRlsipTQfIV2TIDGeQXwJGBRKGRh0&dib_tag=se&keywords=redmi%2Bphone&qid=1743690715&sprefix=redmi%2Bpho%2Caps%2C221&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1",,"true","36",,,"B0DLW1L5PR","B0DLW1L5PR","5",,"Holding this phone feels premium. Scrolling is fast and smooth, and 5G downloads are super quick. Best buy!","RENVHG3EW40EI","https://m.media-amazon.com/images/I/81IbRveUdXL.jpg",,,,,"Premium Touch at a Low Price","https://www.amazon.in/customer-reviews/RENVHG3EW40EI",,,,"amzn1.account.AFCD7PBGCRPT2QGY6BZRCLBCEZRQ","https://www.amazon.in/gp/profile/amzn1.account.AFCD7PBGCRPT2QGY6BZRCLBCEZRQ",,"B0DLW1L5PR",
,,,,,"https://www.amazon.in/Redmi-Storage-Segment-Largest-Charging/dp/B0DLW1L5PR/ref=sr_1_1_sspa?crid=2NPBUKADHO7T8&dib=eyJ2IjoiMSJ9.2P4_ljhvPVUJG8lLANXF6jmJkcbieveMeld1XHXo90j1mjS_9HnJV5tVNiU2cGlfZawNpPLRMazhRAm01X4ShroUeDx5IHRwXP5vYJyCI--G-Hfpld3xVftyuo5IziFyHRRLX5MdjReBkMVTCfQD9b4RFMSuU2BoPuIwWieKuMlxiQST6EDP6jBbbFEgQrFo1QQ2zXtp-WRk9CxEzxbb0WFzvKOgRL_xgRWI7QUH8sw.XcsTGMfOXwOcEwtRlsipTQfIV2TIDGeQXwJGBRKGRh0&dib_tag=se&keywords=redmi%2Bphone&qid=1743690715&sprefix=redmi%2Bpho%2Caps%2C221&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1",,"true","37",,,"B0DLW1L5PR","B0DLW1L5PR","5",,"Using 5G on this phone is a game-changer. Scrolling and switching apps feel effortless. Great job, Redmi!","R31GQFEASSK2K3","https://m.media-amazon.com/images/I/81t6Bxgk0NL.jpg",,,,,"Fast Internet, No Lag!","https://www.amazon.in/customer-reviews/R31GQFEASSK2K3",,,,"amzn1.account.AFGBAUGWKBFY3CTNR7ILSOHN6PQA","https://www.amazon.in/gp/profile/amzn1.account.AFGBAUGWKBFY3CTNR7ILSOHN6PQA",,"B0DLW1L5PR",
,,,,,"https://www.amazon.in/Redmi-Storage-Segment-Largest-Charging/dp/B0DLW1L5PR/ref=sr_1_1_sspa?crid=2NPBUKADHO7T8&dib=eyJ2IjoiMSJ9.2P4_ljhvPVUJG8lLANXF6jmJkcbieveMeld1XHXo90j1mjS_9HnJV5tVNiU2cGlfZawNpPLRMazhRAm01X4ShroUeDx5IHRwXP5vYJyCI--G-Hfpld3xVftyuo5IziFyHRRLX5MdjReBkMVTCfQD9b4RFMSuU2BoPuIwWieKuMlxiQST6EDP6jBbbFEgQrFo1QQ2zXtp-WRk9CxEzxbb0WFzvKOgRL_xgRWI7QUH8sw.XcsTGMfOXwOcEwtRlsipTQfIV2TIDGeQXwJGBRKGRh0&dib_tag=se&keywords=redmi%2Bphone&qid=1743690715&sprefix=redmi%2Bpho%2Caps%2C221&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1",,"true","38",,,"B0DLW1L5PR","B0DLW1L5PR","5",,"This phone works great for social media apps. Smooth scrolling and quick loading times make it a pleasure to use.","R96H8IKJEWS9U","https://m.media-amazon.com/images/I/71uxt23j+lL.jpg",,,,,"Perfect for Social Media","https://www.amazon.in/customer-reviews/R96H8IKJEWS9U",,,,"amzn1.account.AFMV4HDWLDQIN7FF4RXEBH2MYITQ","https://www.amazon.in/gp/profile/amzn1.account.AFMV4HDWLDQIN7FF4RXEBH2MYITQ",,"B0DLW1L5PR",
,,,,,"https://www.amazon.in/Redmi-Storage-Segment-Largest-Charging/dp/B0DLW1L5PR/ref=sr_1_1_sspa?crid=2NPBUKADHO7T8&dib=eyJ2IjoiMSJ9.2P4_ljhvPVUJG8lLANXF6jmJkcbieveMeld1XHXo90j1mjS_9HnJV5tVNiU2cGlfZawNpPLRMazhRAm01X4ShroUeDx5IHRwXP5vYJyCI--G-Hfpld3xVftyuo5IziFyHRRLX5MdjReBkMVTCfQD9b4RFMSuU2BoPuIwWieKuMlxiQST6EDP6jBbbFEgQrFo1QQ2zXtp-WRk9CxEzxbb0WFzvKOgRL_xgRWI7QUH8sw.XcsTGMfOXwOcEwtRlsipTQfIV2TIDGeQXwJGBRKGRh0&dib_tag=se&keywords=redmi%2Bphone&qid=1743690715&sprefix=redmi%2Bpho%2Caps%2C221&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1",,"true","39",,,"B0DLW1L5PR","B0DLW1L5PR","5",,"For the price, this phone offers everything you need. The design is sleek, and the performance is reliable. Definitely worth buying!","RDST0FI6TOXVR","https://m.media-amazon.com/images/I/81XdAK05FjL.jpg",,,,,"Outstanding Value for Money","https://www.amazon.in/customer-reviews/RDST0FI6TOXVR",,,,"amzn1.account.AG4TLFDFJXTDEFEW3NMLCHY7Q2WA","https://www.amazon.in/gp/profile/amzn1.account.AG4TLFDFJXTDEFEW3NMLCHY7Q2WA",,"B0DLW1L5PR",
,,,,,"https://www.amazon.in/Redmi-Storage-Segment-Largest-Charging/dp/B0DLW1L5PR/ref=sr_1_1_sspa?crid=2NPBUKADHO7T8&dib=eyJ2IjoiMSJ9.2P4_ljhvPVUJG8lLANXF6jmJkcbieveMeld1XHXo90j1mjS_9HnJV5tVNiU2cGlfZawNpPLRMazhRAm01X4ShroUeDx5IHRwXP5vYJyCI--G-Hfpld3xVftyuo5IziFyHRRLX5MdjReBkMVTCfQD9b4RFMSuU2BoPuIwWieKuMlxiQST6EDP6jBbbFEgQrFo1QQ2zXtp-WRk9CxEzxbb0WFzvKOgRL_xgRWI7QUH8sw.XcsTGMfOXwOcEwtRlsipTQfIV2TIDGeQXwJGBRKGRh0&dib_tag=se&keywords=redmi%2Bphone&qid=1743690715&sprefix=redmi%2Bpho%2Caps%2C221&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1",,"true","40",,,"B0DLW1L5PR","B0DLW1L5PR","5",,"If you use Jio, the 5G connectivity works perfectly, making this phone an excellent option.","R1TP1O8IJWSCIH","https://m.media-amazon.com/images/I/71vfJZpr7sL.jpg",,,,,"Great Value for Jio Users","https://www.amazon.in/customer-reviews/R1TP1O8IJWSCIH",,,,"amzn1.account.AGINXNXVLJYUHHO2HMPEZP4I3THQ","https://www.amazon.in/gp/profile/amzn1.account.AGINXNXVLJYUHHO2HMPEZP4I3THQ",,"B0DLW1L5PR",
,,,,,"https://www.amazon.in/Redmi-Storage-Segment-Largest-Charging/dp/B0DLW1L5PR/ref=sr_1_1_sspa?crid=2NPBUKADHO7T8&dib=eyJ2IjoiMSJ9.2P4_ljhvPVUJG8lLANXF6jmJkcbieveMeld1XHXo90j1mjS_9HnJV5tVNiU2cGlfZawNpPLRMazhRAm01X4ShroUeDx5IHRwXP5vYJyCI--G-Hfpld3xVftyuo5IziFyHRRLX5MdjReBkMVTCfQD9b4RFMSuU2BoPuIwWieKuMlxiQST6EDP6jBbbFEgQrFo1QQ2zXtp-WRk9CxEzxbb0WFzvKOgRL_xgRWI7QUH8sw.XcsTGMfOXwOcEwtRlsipTQfIV2TIDGeQXwJGBRKGRh0&dib_tag=se&keywords=redmi%2Bphone&qid=1743690715&sprefix=redmi%2Bpho%2Caps%2C221&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1",,"true","41",,,"B0DLW1L5PR","B0DLW1L5PR","5",,"I’ve tried a few games on this phone, and they run smoothly. The performance is really good for a budget device.","R2Y26FPBFQ9CNR","https://m.media-amazon.com/images/I/71GMRvLzwML.jpg",,,,,"Excellent for Gaming","https://www.amazon.in/customer-reviews/R2Y26FPBFQ9CNR",,,,"amzn1.account.AHPEFJUK3WWKQW2IOU62UXEOPY3A","https://www.amazon.in/gp/profile/amzn1.account.AHPEFJUK3WWKQW2IOU62UXEOPY3A",,"B0DLW1L5PR",
,,,,,"https://www.amazon.in/Redmi-Storage-Segment-Largest-Charging/dp/B0DLW1L5PR/ref=sr_1_1_sspa?crid=2NPBUKADHO7T8&dib=eyJ2IjoiMSJ9.2P4_ljhvPVUJG8lLANXF6jmJkcbieveMeld1XHXo90j1mjS_9HnJV5tVNiU2cGlfZawNpPLRMazhRAm01X4ShroUeDx5IHRwXP5vYJyCI--G-Hfpld3xVftyuo5IziFyHRRLX5MdjReBkMVTCfQD9b4RFMSuU2BoPuIwWieKuMlxiQST6EDP6jBbbFEgQrFo1QQ2zXtp-WRk9CxEzxbb0WFzvKOgRL_xgRWI7QUH8sw.XcsTGMfOXwOcEwtRlsipTQfIV2TIDGeQXwJGBRKGRh0&dib_tag=se&keywords=redmi%2Bphone&qid=1743690715&sprefix=redmi%2Bpho%2Caps%2C221&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1",,"true","42",,,"B0DLW1L5PR","B0DLW1L5PR","5",,"The Redmi A4 5G is a great choice for anyone looking for an affordable phone. The display is smooth, the performance is solid, and the battery lasts all day.","RIVQ5Z76DFG4Y","https://m.media-amazon.com/images/I/81V5K+FRWWL.jpg",,,,,"Great Budget Phone!","https://www.amazon.in/customer-reviews/RIVQ5Z76DFG4Y",,,,"amzn1.account.AF6FDZ4EAV6APMEYDZGA66ZEXNYA","https://www.amazon.in/gp/profile/amzn1.account.AF6FDZ4EAV6APMEYDZGA66ZEXNYA",,"B0DLW1L5PR",
,,,,,"https://www.amazon.in/Redmi-Storage-Segment-Largest-Charging/dp/B0DLW1L5PR/ref=sr_1_1_sspa?crid=2NPBUKADHO7T8&dib=eyJ2IjoiMSJ9.2P4_ljhvPVUJG8lLANXF6jmJkcbieveMeld1XHXo90j1mjS_9HnJV5tVNiU2cGlfZawNpPLRMazhRAm01X4ShroUeDx5IHRwXP5vYJyCI--G-Hfpld3xVftyuo5IziFyHRRLX5MdjReBkMVTCfQD9b4RFMSuU2BoPuIwWieKuMlxiQST6EDP6jBbbFEgQrFo1QQ2zXtp-WRk9CxEzxbb0WFzvKOgRL_xgRWI7QUH8sw.XcsTGMfOXwOcEwtRlsipTQfIV2TIDGeQXwJGBRKGRh0&dib_tag=se&keywords=redmi%2Bphone&qid=1743690715&sprefix=redmi%2Bpho%2Caps%2C221&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1",,"true","43",,,"B0DLW1L5PR","B0DLW1L5PR","5",,"The 5G performance is great with Jio. It’s fast and consistent. Perfect for staying connected on the go and Reliable 5G Connectivity.","R39WCJWM8QXU74","https://m.media-amazon.com/images/I/71qjCs0ha2L.jpg",,,,,"Reliable 5G Connectivity","https://www.amazon.in/customer-reviews/R39WCJWM8QXU74",,,,"amzn1.account.AEN47A42D6DAOWSLAUYTNSZCHAHQ","https://www.amazon.in/gp/profile/amzn1.account.AEN47A42D6DAOWSLAUYTNSZCHAHQ",,"B0DLW1L5PR",
,,,,,"https://www.amazon.in/Redmi-Storage-Segment-Largest-Charging/dp/B0DLW1L5PR/ref=sr_1_1_sspa?crid=2NPBUKADHO7T8&dib=eyJ2IjoiMSJ9.2P4_ljhvPVUJG8lLANXF6jmJkcbieveMeld1XHXo90j1mjS_9HnJV5tVNiU2cGlfZawNpPLRMazhRAm01X4ShroUeDx5IHRwXP5vYJyCI--G-Hfpld3xVftyuo5IziFyHRRLX5MdjReBkMVTCfQD9b4RFMSuU2BoPuIwWieKuMlxiQST6EDP6jBbbFEgQrFo1QQ2zXtp-WRk9CxEzxbb0WFzvKOgRL_xgRWI7QUH8sw.XcsTGMfOXwOcEwtRlsipTQfIV2TIDGeQXwJGBRKGRh0&dib_tag=se&keywords=redmi%2Bphone&qid=1743690715&sprefix=redmi%2Bpho%2Caps%2C221&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1",,"true","44",,,"B0DLW1L5PR","B0DLW1L5PR","5",,"Switching between apps is smooth and hassle-free. It’s great for multitasking.","R2A436662OMKQ2","https://m.media-amazon.com/images/I/81ICMaUa4GL.jpg",,,,,"Good for Multitasking","https://www.amazon.in/customer-reviews/R2A436662OMKQ2",,,,"amzn1.account.AFRCVHAC2VHXF2AHAEQE47Q7FW3A","https://www.amazon.in/gp/profile/amzn1.account.AFRCVHAC2VHXF2AHAEQE47Q7FW3A",,"B0DLW1L5PR",
,,,,,"https://www.amazon.in/Redmi-Storage-Segment-Largest-Charging/dp/B0DLW1L5PR/ref=sr_1_1_sspa?crid=2NPBUKADHO7T8&dib=eyJ2IjoiMSJ9.2P4_ljhvPVUJG8lLANXF6jmJkcbieveMeld1XHXo90j1mjS_9HnJV5tVNiU2cGlfZawNpPLRMazhRAm01X4ShroUeDx5IHRwXP5vYJyCI--G-Hfpld3xVftyuo5IziFyHRRLX5MdjReBkMVTCfQD9b4RFMSuU2BoPuIwWieKuMlxiQST6EDP6jBbbFEgQrFo1QQ2zXtp-WRk9CxEzxbb0WFzvKOgRL_xgRWI7QUH8sw.XcsTGMfOXwOcEwtRlsipTQfIV2TIDGeQXwJGBRKGRh0&dib_tag=se&keywords=redmi%2Bphone&qid=1743690715&sprefix=redmi%2Bpho%2Caps%2C221&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1",,"true","45",,,"B0DLW1L5PR","B0DLW1L5PR","5",,"Everything about this phone is perfect for the price! Smooth browsing, 5G speeds, and a stylish build. Go for it!","R1HTMMM0PP261A","https://m.media-amazon.com/images/I/71bGHftdhqL.jpg",,,,,"No Regrets, Just Love It!","https://www.amazon.in/customer-reviews/R1HTMMM0PP261A",,,,"amzn1.account.AH6YQTQG6PQTY4MUKCC4SL4A7O3A","https://www.amazon.in/gp/profile/amzn1.account.AH6YQTQG6PQTY4MUKCC4SL4A7O3A",,"B0DLW1L5PR",
